date,v_observed,k_observed,greenshields,drake,five_pl,s3
10-26,65.0,0.938666666666652,65.6212423717594,66.62581722889071,66.66246900468434,66.68282088847877
10-26,71.0,0.938666666666652,65.6212423717594,66.62581722889071,66.66246900468434,66.68282088847877
10-26,65.0,0.938666666666652,65.6212423717594,66.62581722889071,66.66246900468434,66.68282088847877
10-26,71.5,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,68.0,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,68.0,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,62.5,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,65.0,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,58.5,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,65.0,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,61.5,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,65.0,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,71.5,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,62.5,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,68.0,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,67.0,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,71.5,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,68.0,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,68.0,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,65.0,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,65.0,0.982666666666652,65.57147819147593,66.6203449508738,66.66212242534952,66.68280806008127
10-26,71.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,65.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,71.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,65.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,71.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,60.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,65.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,56.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,71.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,65.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,68.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,19.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,65.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,65.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,71.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,65.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,65.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,56.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,71.0,1.019333333333326,65.53000804123971,66.61559362366765,66.66182912118303,66.68279576440781
10-26,71.5,1.045,65.50097893607435,66.61216435062342,66.66162134758103,66.68278621174592
10-26,65.0,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,65.0,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,58.5,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,73.66666666666667,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,58.5,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,69.0,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,62.5,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,62.5,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,65.0,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,68.0,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,78.0,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,62.5,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,75.66666666666667,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,68.0,1.063333333333326,65.48024386095625,66.60966277206302,66.66147168438891,66.68277888070256
10-26,65.0,1.1,65.43877371072001,66.60452939201332,66.66116919196796,66.68276286897377
10-26,73.66666666666667,1.107333333333326,65.43047968067279,66.60348188306165,66.66110818288519,66.68275944045774
10-26,56.0,1.144,65.38900953043657,66.59814019164203,66.6608005581374,66.68274109870042
10-26,69.33333333333333,1.144,65.38900953043657,66.59814019164203,66.6608005581374,66.68274109870042
10-26,56.0,1.144,65.38900953043657,66.59814019164203,66.6608005581374,66.68274109870042
10-26,78.0,1.144,65.38900953043657,66.59814019164203,66.6608005581374,66.68274109870042
10-26,65.0,1.144,65.38900953043657,66.59814019164203,66.6608005581374,66.68274109870042
10-26,65.0,1.144,65.38900953043657,66.59814019164203,66.6608005581374,66.68274109870042
10-26,56.0,1.144,65.38900953043657,66.59814019164203,66.6608005581374,66.68274109870042
10-26,65.0,1.144,65.38900953043657,66.59814019164203,66.6608005581374,66.68274109870042
10-26,75.66666666666667,1.144,65.38900953043657,66.59814019164203,66.6608005581374,66.68274109870042
10-26,74.5,1.166,65.36412744029484,66.59485187154789,66.66061390241106,66.68272908811082
10-26,71.5,1.166,65.36412744029484,66.59485187154789,66.66061390241106,66.68272908811082
10-26,69.0,1.187999999999978,65.33924535015312,66.59150108381627,66.66042566993261,66.68271627985962
10-26,78.0,1.187999999999978,65.33924535015312,66.59150108381627,66.66042566993261,66.68271627985962
10-26,71.25,1.187999999999978,65.33924535015312,66.59150108381627,66.66042566993261,66.68271627985962
10-26,67.0,1.187999999999978,65.33924535015312,66.59150108381627,66.66042566993261,66.68271627985962
10-26,60.0,1.224666666666652,65.2977751999169,66.58577764635966,66.66010840907617,66.68269306001764
10-26,69.0,1.224666666666652,65.2977751999169,66.58577764635966,66.66010840907617,66.68269306001764
10-26,67.0,1.224666666666652,65.2977751999169,66.58577764635966,66.66010840907617,66.68269306001764
10-26,69.0,1.224666666666652,65.2977751999169,66.58577764635966,66.66010840907617,66.68269306001764
10-26,73.33333333333333,1.224666666666652,65.2977751999169,66.58577764635966,66.66010840907617,66.68269306001764
10-26,71.5,1.224666666666652,65.2977751999169,66.58577764635966,66.66010840907617,66.68269306001764
10-26,78.0,1.224666666666652,65.2977751999169,66.58577764635966,66.66010840907617,66.68269306001764
10-26,73.33333333333333,1.224666666666652,65.2977751999169,66.58577764635966,66.66010840907617,66.68269306001764
10-26,73.66666666666667,1.224666666666652,65.2977751999169,66.58577764635966,66.66010840907617,66.68269306001764
10-26,75.66666666666667,1.224666666666652,65.2977751999169,66.58577764635966,66.66010840907617,66.68269306001764
10-26,71.33333333333333,1.224666666666652,65.2977751999169,66.58577764635966,66.66010840907617,66.68269306001764
10-26,71.0,1.224666666666652,65.2977751999169,66.58577764635966,66.66010840907617,66.68269306001764
